Date,AXISBANK.NS,BPCL.NS,BRITANNIA.NS,CIPLA.NS,DRREDDY.NS,EICHERMOT.NS,GAIL.NS,HDFCBANK.NS,HINDALCO.NS,HINDUNILVR.NS,INFY.NS,IOC.NS,ITC.NS,M&M.NS,MARICO.NS,ONGC.NS,RELIANCE.NS,SAIL.NS,SBIN.NS,SIEMENS.NS,SUNPHARMA.NS,TATACONSUM.NS,TATAMOTORS.NS,TATAPOWER.NS,TATASTEEL.NS,TITAN.NS,VEDL.NS,WIPRO.NS
2016-10-14,514.1621704101562,297.7466125488281,1494.098388671875,571.2943115234375,2847.783447265625,2264.38671875,95.86318969726562,607.8085327148438,148.87879943847656,763.6541137695312,439.7278747558594,68.6421127319336,196.4308624267578,640.9027709960938,249.71124267578125,137.9494171142578,518.5385131835938,41.731510162353516,243.75100708007812,1185.763671875,710.73583984375,142.68588256835938,556.0999755859375,66.57036590576172,15.660219192504883,373.1808776855469,97.16206359863281,173.43780517578125
2016-10-17,512.5327758789062,294.28631591796875,1483.175537109375,570.3211669921875,2845.62255859375,2197.2802734375,95.29525756835938,596.1996459960938,145.07498168945312,770.0007934570312,437.6944274902344,68.56739044189453,197.00404357910156,620.1233520507812,249.98292541503906,138.64649963378906,510.3585205078125,41.294532775878906,244.8145751953125,1168.566162109375,699.7244262695312,139.93833923339844,547.5499877929688,65.8486099243164,15.603246688842773,374.0042724609375,95.82156372070312,172.39715576171875
2016-10-18,525.8151245117188,293.2370910644531,1464.4251708984375,576.8904418945312,2861.030029296875,2234.87451171875,95.5513687133789,605.9059448242188,146.71209716796875,775.7583618164062,444.8223876953125,68.68482208251953,201.38462829589844,629.6866455078125,257.40997314453125,137.675537109375,520.198486328125,42.38697814941406,248.3920135498047,1188.2274169921875,708.8291015625,141.47508239746094,554.25,66.8675537109375,16.14069938659668,377.87896728515625,97.50961303710938,176.26756286621094
2016-10-19,528.87646484375,294.9560546875,1487.8856201171875,580.3942260742188,2879.96044921875,2226.77099609375,97.12162780761719,606.146728515625,145.4120635986328,767.0540771484375,445.99969482421875,69.72032928466797,196.06240844726562,627.1128540039062,259.9007568359375,138.6962890625,523.205810546875,42.299583435058594,246.94171142578125,1187.5992431640625,715.264404296875,143.98980712890625,550.5,68.99032592773438,16.180578231811523,376.2322082519531,98.5522232055664,180.74044799804688
2016-10-20,533.3203735351562,295.64813232421875,1486.2034912109375,580.6373901367188,2892.455810546875,2227.697998046875,97.85662841796875,604.7738647460938,149.5047607421875,761.8860473632812,443.7949523925781,68.59941864013672,195.98052978515625,626.876708984375,256.9117736816406,140.09048461914062,523.3020629882812,43.26093292236328,251.58274841308594,1178.90380859375,710.73583984375,141.8942108154297,546.8499755859375,69.58470916748047,16.277435302734375,377.3946228027344,103.07024383544922,180.88645935058594
2016-10-21,519.544189453125,298.37176513671875,1485.104736328125,567.6447143554688,2925.149658203125,2239.603759765625,97.99028015136719,612.095703125,146.23057556152344,771.7689208984375,449.2685241699219,69.23993682861328,196.63555908203125,626.5697631835938,258.08929443359375,139.31869506835938,512.0667114257812,43.960105895996094,249.9390411376953,1186.53662109375,712.8809204101562,142.03390502929688,544.5,70.98573303222656,16.22615623474121,367.51416015625,100.83605194091797,182.2739715576172
2016-10-24,515.0509643554688,306.3863830566406,1483.848388671875,569.055908203125,2902.27294921875,2221.083251953125,98.90348052978516,608.651611328125,145.26759338378906,769.184814453125,444.4222717285156,69.8697738647461,197.61813354492188,632.4729614257812,256.7306823730469,145.56761169433594,511.6336364746094,43.392032623291016,254.24168395996094,1170.4500732421875,712.3088989257812,143.4775390625,559.7999877929688,71.0281982421875,16.182477951049805,365.72210693359375,100.46370697021484,176.7057342529297
2016-10-25,522.5068359375,306.0514831542969,1478.2188720703125,568.8612060546875,3006.8837890625,2195.81884765625,96.8989028930664,602.2691040039062,144.93052673339844,754.677978515625,440.1386413574219,69.79505157470703,195.48924255371094,615.7786254882812,258.1798095703125,143.77508544921875,510.4547424316406,44.2222900390625,252.79136657714844,1171.271484375,712.5471801757812,139.70547485351562,553.7999877929688,69.96681213378906,15.77226734161377,361.6052551269531,101.258056640625,175.77464294433594
2016-10-26,481.4746398925781,301.85443115234375,1464.96337890625,562.1944580078125,3046.059814453125,2176.90087890625,96.33094787597656,596.9703369140625,144.64163208007812,764.1980590820312,438.840576171875,68.6421127319336,195.48924255371094,618.16357421875,254.42100524902344,144.4473114013672,507.1827392578125,44.3533821105957,250.18075561523438,1156.0062255859375,704.2529907226562,135.42117309570312,530.0499877929688,68.65068817138672,15.13985824584961,363.7847900390625,99.99202728271484,172.17808532714844
2016-10-27,479.5982971191406,302.10003662109375,1440.875,570.0777587890625,3123.566650390625,2183.413330078125,96.97684478759766,603.1361083984375,142.81195068359375,761.8860473632812,434.21063232421875,66.81665802001953,199.051025390625,613.8187255859375,252.29251098632812,144.79583740234375,504.6083679199219,43.479427337646484,246.94171142578125,1135.8616943359375,712.070556640625,128.29623413085938,522.0,67.54683685302734,15.084782600402832,357.6336975097656,99.12317657470703,168.58154296875
